51.455	0.185	0.19501	0.20899	0.65544
51.554	0.18486	0.19482	0.20872	0.65247
51.654	0.18472	0.19462	0.20845	0.64952
51.754	0.18459	0.19443	0.20818	0.6466
51.854	0.18445	0.19424	0.20791	0.64369
51.954	0.18432	0.19405	0.20764	0.6408
52.054	0.18418	0.19386	0.20737	0.63794
52.154	0.18405	0.19367	0.20711	0.63509
52.254	0.18392	0.19348	0.20685	0.63227
52.354	0.18379	0.1933	0.20659	0.62946
52.454	0.18365	0.19311	0.20633	0.62668
52.554	0.18352	0.19293	0.20607	0.62392
52.653	0.18339	0.19275	0.20582	0.62117
52.753	0.18326	0.19256	0.20556	0.61845
52.853	0.18314	0.19238	0.20531	0.61575
52.953	0.18301	0.1922	0.20506	0.61306
53.053	0.18288	0.19203	0.20481	0.6104
53.153	0.18275	0.19185	0.20456	0.60775
53.253	0.18263	0.19167	0.20432	0.60513
53.353	0.1825	0.1915	0.20407	0.60252
53.453	0.18238	0.19132	0.20383	0.59994
53.553	0.18225	0.19115	0.20359	0.59737
53.653	0.18213	0.19098	0.20335	0.59482
53.752	0.18201	0.1908	0.20311	0.59229
53.852	0.18189	0.19063	0.20287	0.58978
53.952	0.18176	0.19046	0.20264	0.58728
54.052	0.18164	0.1903	0.20241	0.58481
54.152	0.18152	0.19013	0.20217	0.58235
54.252	0.1814	0.18996	0.20194	0.57991
54.352	0.18128	0.1898	0.20171	0.57749
54.452	0.18116	0.18963	0.20148	0.57509
54.552	0.18105	0.18947	0.20126	0.5727
54.652	0.18093	0.1893	0.20103	0.57034
54.752	0.18081	0.18914	0.20081	0.56799
54.851	0.1807	0.18898	0.20058	0.56565
54.951	0.18058	0.18882	0.20036	0.56334
55.051	0.18046	0.18866	0.20014	0.56104
55.151	0.18035	0.1885	0.19992	0.55876
55.251	0.18023	0.18834	0.19971	0.55649
55.351	0.18012	0.18819	0.19949	0.55425
55.451	0.18001	0.18803	0.19928	0.55202
55.551	0.17989	0.18788	0.19906	0.5498
55.651	0.17978	0.18772	0.19885	0.5476
55.751	0.17967	0.18757	0.19864	0.54542
55.851	0.17956	0.18741	0.19843	0.54326
55.95	0.17945	0.18726	0.19822	0.54111
56.05	0.17934	0.18711	0.19801	0.53898
56.15	0.17923	0.18696	0.19781	0.53686
56.25	0.17912	0.18681	0.1976	0.53476
56.35	0.17901	0.18666	0.1974	0.53268
56.45	0.1789	0.18651	0.1972	0.53061
56.55	0.17879	0.18637	0.197	0.52855
56.65	0.17868	0.18622	0.1968	0.52651
56.75	0.17858	0.18607	0.1966	0.52449
56.85	0.17847	0.18593	0.1964	0.52248
56.95	0.17836	0.18578	0.1962	0.52049
57.05	0.17826	0.18564	0.19601	0.51851
57.149	0.17815	0.1855	0.19581	0.51655
57.249	0.17805	0.18536	0.19562	0.5146
57.349	0.17794	0.18521	0.19543	0.51267
57.449	0.17784	0.18507	0.19523	0.51075
57.549	0.17773	0.18493	0.19504	0.50884
57.649	0.17763	0.18479	0.19486	0.50695
57.749	0.17753	0.18466	0.19467	0.50508
57.849	0.17742	0.18452	0.19448	0.50322
57.949	0.17732	0.18438	0.1943	0.50137
58.049	0.17722	0.18424	0.19411	0.49954
58.149	0.17712	0.18411	0.19393	0.49772
58.248	0.17702	0.18397	0.19374	0.49591
58.348	0.17692	0.18384	0.19356	0.49412
58.448	0.17682	0.1837	0.19338	0.49234
